ID,Description,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,equip_Accessory05,equip_Skill_01,equip_Skill_02,equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,bodyScaleAbdomen,bodyScaleArm,bodyScaleLeg,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType:4,voiceType,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armer_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06
9464,"ダメージチェック：短銃（工房・ヴァンプ）：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,49,20,0,10,35,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14101000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9465,"ダメージチェック：短銃（工房・教会）：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,49,20,0,10,35,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14201000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9466,"ダメージチェック：大砲：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,48,21,0,50,15,30,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,5001000,15001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9467,"ダメージチェック：噴霧器（低神秘）：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,49,22,0,50,32,6,13,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9468,"ダメージチェック：噴霧器（高神秘）：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,50,21,0,35,10,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9469,"ダメージチェック：松明（獣・普通）：lv.110： 対戦キャラ",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,110,50,21,0,35,10,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,7101000,20001000,20100000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9470,"ダメージチェック：ノコナタ：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,7101000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9471,"ダメージチェック：ノコ槍：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9472,"ダメージチェック：斧竿：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9473,"ダメージチェック：杖鞭：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9474,"ダメージチェック：剣鎌（低神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,47,24,0,50,50,6,15,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9475,"ダメージチェック：剣鎌（高神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,47,24,0,15,50,6,50,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9476,"ダメージチェック：双剣（低神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,65,31,0,10,50,6,30,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,4001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9477,"ダメージチェック：双剣（高神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,26,0,10,50,6,50,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,4001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9478,"ダメージチェック：石槌：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9479,"ダメージチェック：大剣：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9480,"ダメージチェック：銃剣＆工房長銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,30,50,30,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9481,"ダメージチェック：銃剣＆ヴァンプ短銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,45,24,0,15,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9482,"ダメージチェック：銃剣（低血質）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,50,50,10,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9483,"ダメージチェック：血刀＆工房長銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,30,50,30,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9484,"ダメージチェック：血刀＆ヴァンプ短銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,46,23,0,15,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9485,"ダメージチェック：血刀（低血質）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,23,0,50,50,12,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9486,"ダメージチェック：銃槍＆工房長銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,48,26,0,30,50,30,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9487,"ダメージチェック：銃槍＆ヴァンプ短銃：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,45,24,0,15,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9488,"ダメージチェック：銃槍（低血質）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,26,0,50,50,9,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9489,"ダメージチェック：剣杭：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,11001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9490,"ダメージチェック：爆槌（低神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,13001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9491,"ダメージチェック：爆槌（高神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,45,21,0,50,20,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,13001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9492,"ダメージチェック：車輪（低神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,27,0,50,50,6,10,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,12001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9493,"ダメージチェック：車輪（高神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,44,22,0,50,20,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,12001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9494,"ダメージチェック：拳獣：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,28,0,50,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,9001000,1000000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9495,"ダメージチェック：長銃（工房・教会）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,10,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,6001000,6101000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9496,"ダメージチェック：短銃（工房・ヴァンプ）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,10,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14101000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9497,"ダメージチェック：短銃（工房・教会）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,25,0,10,50,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14201000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9498,"ダメージチェック：大砲：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,45,24,0,50,15,50,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,5001000,15001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9499,"ダメージチェック：噴霧器（低神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,49,24,0,50,50,6,13,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9500,"ダメージチェック：噴霧器（高神秘）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,26,0,50,10,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9501,"ダメージチェック：松明（獣・普通）：lv.130： クリア後やり込み",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,130,50,26,0,50,10,6,50,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,7101000,20001000,20100000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9502,"ダメージチェック：ノコナタ：lv.100： 2周目-通常",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,100,50,21,0,50,27,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,7101000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9503,"ダメージチェック：ノコ槍：lv.100： 2周目-通常",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,100,50,21,0,27,50,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9504,"ダメージチェック：斧竿：lv.100： 2周目-通常",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,100,50,21,0,50,27,6,8,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
