ID,Description,behaviorVariationId,aiThinkId,nameId,turnVellocity,hitHeight,hitRadius,weight,hitYOffset,hp,mp,getSoul,itemLotId_1,itemLotId_2,itemLotId_3,itemLotId_4,itemLotId_5,itemLotId_6,humanityLotId,spEffectID0,spEffectID1,spEffectID2,spEffectID3,spEffectID4,spEffectID5,spEffectID6,spEffectID7,GameClearSpEffectID,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,animIdOffset,moveAnimId,spMoveAnimId1,spMoveAnimId2,networkWarpDist,dbgBehaviorR1,dbgBehaviorL1,dbgBehaviorR2,dbgBehaviorL2,dbgBehaviorRL,dbgBehaviorRR,dbgBehaviorRD,dbgBehaviorRU,dbgBehaviorLL,dbgBehaviorLR,dbgBehaviorLD,dbgBehaviorLU,animIdOffset2,partsDamageRate1,partsDamageRate2,partsDamageRate3,partsDamageRate4,partsDamageRate5,partsDamageRate6,partsDamageRate7,partsDamageRate8,weakPartsDamageRate,superArmorRecoverCorrection,superArmorBrakeKnockbackDist,stamina,staminaRecoverBaseVel,def_phys,def_slash,def_blow,def_thrust,def_mag,def_fire,def_thunder,defFlickPower,resist_poison,resist_desease,resist_blood,resist_curse,ghostModelId,normalChangeResouceId,guardAngle,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,superArmorDurability,normalChangeTexChrId,dropType,knockbackRate,knockbackParamId,fallDamageDump,staminaGuardDef,pcAttrB,pcAttrW,pcAttrL,pcAttrR,areaAttrB,areaAttrW,areaAttrL,areaAttrR,mpRecoverBaseVel,flickDamageCutRate,defaultLodParamId,drawType,npcType,teamType,moveType,lockDist,material,materialSfx,material_Weak,materialSfx_Weak,partsDamageType,maxUndurationAng,guardLevel,burnSfxType,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,parryAttack,parryDefence,sfxSize,pushOutCamRegionRadius,hitStopType,ladderEndChkOffsetTop,ladderEndChkOffsetLow,useRagdollCamHit:1,disableClothRigidHit:1,useRagdoll:1,isDemon:1,isGhost:1,isNoDamageMotion:1,isUnduration:1,isChangeWanderGhost:1,modelDispMask0:1,modelDispMask1:1,modelDispMask2:1,modelDispMask3:1,modelDispMask4:1,modelDispMask5:1,modelDispMask6:1,modelDispMask7:1,modelDispMask8:1,modelDispMask9:1,modelDispMask10:1,modelDispMask11:1,modelDispMask12:1,modelDispMask13:1,modelDispMask14:1,modelDispMask15:1,isEnableNeckTurn:1,disableRespawn:1,isMoveAnimWait:1,isCrowd:1,isWeakSaint:1,isWeakA:1,isWeakB:1,isEnableDropSoulCapture:1,vowType:3,disableInitializeDead:1,isSoulGetByBoss:1,isMultilingual:1,modelDispMask16:1,modelDispMask17:1,modelDispMask18:1,modelDispMask19:1,modelDispMask20:1,modelDispMask21:1,modelDispMask22:1,modelDispMask23:1,modelDispMask24:1,modelDispMask25:1,modelDispMask26:1,modelDispMask27:1,modelDispMask28:1,modelDispMask29:1,modelDispMask30:1,modelDispMask31:1,itemSearchRadius,normalChangeModelId,clothUpdateOffset,subHitOffset,subHitHeight,subHitRadius,paintRenderTargetSize,normalChangeAnimChrId,regainRate_PhysNeutral,regainRate_PhysSlash,regainRate_PhysBlow,regainRate_PhysThrust,regainRate_Magic,regainRate_Fire,regainRate_Thunder,maxAnkleAngle
10301749,"生成用　ダンジョン人（奴隷）　黒服　ポールウェポン　儀式　ダンジョン",30100,301050,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,140,0,0,-1,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5731,80001,-1,5403,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,88,0,0,0,46,58,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301762,"生成用　ダンジョン人（奴隷）　黒服　剣　ダンジョン　嵐属性",30100,301000,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,140,0,0,-1,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5709,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,88,0,0,0,46,58,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301767,"生成用　ダンジョン人（奴隷）　黒服　剣　戦士　ダンジョン",30100,301000,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,140,0,0,-1,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,88,0,0,0,46,58,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301769,"生成用　ダンジョン人（奴隷）　黒服　剣　儀式　ダンジョン",30100,301000,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,140,0,0,-1,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5730,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,88,0,0,0,46,58,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301800,"ダンジョン人（奴隷）　裸　剣　ダンジョン",30100,301000,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,50,0,67,2909800,-1,-1,-1,-1,-1,-1,5800,5902,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,62,0,0,0,46,65,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301810,"ダンジョン人（奴隷）　裸　鉈　ダンジョン",30100,301010,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,50,0,67,2909800,-1,-1,-1,-1,-1,-1,5800,5902,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,62,0,0,0,46,65,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301840,"ダンジョン人（奴隷）　黒服　双斧　ダンジョン",30100,301040,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,60,0,67,2909800,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5402,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,73,0,0,0,46,65,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301850,"ダンジョン人（奴隷）　黒服　ポールウェポン　ダンジョン",30100,301050,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,60,0,67,2909800,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5403,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,73,0,0,0,46,65,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10301860,"ダンジョン人（奴隷）　黒服　剣　ダンジョン",30100,301000,301000,180.0,1.7999999523162842,0.20000000298023224,100,0.0,60,0,67,2909800,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3005,3002,3006,3003,3004,3007,3008,3009,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,73,0,0,0,46,65,60,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302000,"ダンジョン人（番人）　剣盾　ダンジョン",30200,302000,302000,180.0,2.299999952316284,0.5,100,0.0,190,2,309,30202900,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,90.0,70.0,85.0,70.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,80,80,85,70,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302010,"ダンジョン人（番人）　モーニングスター　ダンジョン",30200,302010,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,190,2,309,30202900,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302020,"ダンジョン人（番人）　剣クロスボウ　ダンジョン",30200,302020,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,190,2,309,30202902,-1,-1,-1,-1,-1,-1,5800,-1,5611,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302030,"ダンジョン人（番人）　特大剣　ダンジョン",30200,302030,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,190,2,309,30202900,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5401,-1,70.0,50.0,65.0,50.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,60,60,65,50,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302102,"ダンジョン人（番人）（剣盾）　嵐属性",30200,302000,302000,180.0,2.299999952316284,0.5,100,0.0,300,2,111,30202910,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5709,80001,-1,5400,-1,90.0,70.0,85.0,70.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,80,80,85,70,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302107,"ダンジョン人（番人）（剣盾）　戦士",30200,302000,302000,180.0,2.299999952316284,0.5,100,0.0,300,2,111,30202960,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,90.0,70.0,85.0,70.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,80,80,85,70,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302108,"ダンジョン人（番人）　剣盾　医者　ダンジョン",30200,302000,302000,180.0,2.299999952316284,0.5,100,0.0,190,2,309,30202970,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5702,80001,-1,5400,-1,90.0,70.0,85.0,70.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,80,80,85,70,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302109,"ダンジョン人（番人）　剣盾　儀式　ダンジョン",30200,302000,302000,180.0,2.299999952316284,0.5,100,0.0,190,2,309,30202980,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5732,80001,-1,5400,-1,90.0,70.0,85.0,70.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,80,80,85,70,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302122,"ダンジョン人（番人）（モーニングスター）　嵐属性",30200,302010,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,300,2,111,30202910,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5709,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302127,"ダンジョン人（番人）（モーニングスター）　戦士",30200,302010,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,300,2,111,30202960,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302128,"ダンジョン人（番人）　モーニングスター　医者　ダンジョン",30200,302010,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,190,2,309,30202970,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5702,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302129,"ダンジョン人（番人）（モーニングスター）　儀式",30200,302010,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,300,2,111,30202980,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5707,80001,-1,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302142,"ダンジョン人（番人）（剣クロスボウ）　嵐属性",30200,302020,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,300,2,111,30202912,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,5709,80001,5611,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10302147,"ダンジョン人（番人）（剣クロスボウ）　戦士",30200,302020,302000,180.0,2.299999952316284,0.30000001192092896,100,0.0,300,2,111,30202962,-1,-1,-1,-1,-1,-1,5800,-1,-1,-1,-1,80001,5611,5400,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2999999523162842,0.0,0.0,100,40,106,50,50,0,40,91,122,0,10,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,4,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
