ID,Description,facePartsId,skinColor_R ,skinColor_G ,skinColor_B ,hairPartsId,hairColor_R ,hairColor_G ,hairColor_B ,eyeLPartsId,eyeLColor_R,eyeLColor_G,eyeLColor_B,eyeRPartsId,eyeRColor_R,eyeRColor_G,eyeRColor_B,eyebrowPartsId,eyebrowColor_R ,eyebrowColor_G ,eyebrowColor_B ,eyelashPartsId,eyelashColor_R ,eyelashColor_G ,eyelashColor_B ,beardPartsId,beardColor_R ,beardColor_G ,beardColor_B ,accessoriesPartsId,accessoriesColor_R ,accessoriesColor_G ,accessoriesColor_B ,decalPartsId,decalColor_R ,decalColor_G ,decalColor_B ,decalPosX,decalPosY,decalAngle,decalScale,chrBodyScaleHead,chrBodyScaleBreast,chrBodyScaleAbdomen,chrBodyScaleArm,chrBodyScaleLeg,age,gender,caricatureGeometry,caricatureTexture,faceGeoData00,faceGeoData01,faceGeoData02,faceGeoData03,faceGeoData04,faceGeoData05,faceGeoData06,faceGeoData07,faceGeoData08,faceGeoData09,faceGeoData10,faceGeoData11,faceGeoData12,faceGeoData13,faceGeoData14,faceGeoData15,faceGeoData16,faceGeoData17,faceGeoData18,faceGeoData19,faceGeoData20,faceGeoData21,faceGeoData22,faceGeoData23,faceGeoData24,faceGeoData25,faceGeoData26,faceGeoData27,faceGeoData28,faceGeoData29,faceGeoData30,faceGeoData31,faceGeoData32,faceGeoData33,faceGeoData34,faceGeoData35,faceGeoData36,faceGeoData37,faceGeoData38,faceGeoData39,faceGeoData40,faceGeoData41,faceGeoData42,faceGeoData43,faceGeoData44,faceGeoData45,faceGeoData46,faceGeoData47,faceGeoData48,faceGeoData49,faceGeoData50,faceGeoData51,faceGeoData52,faceGeoData53,faceGeoData54,faceGeoData55,faceGeoData56,faceGeoData57,faceGeoData58,faceGeoData59,faceGeoData60,faceTexData00,faceTexData01,faceTexData02,faceTexData03,faceTexData04,faceTexData05,faceTexData06,faceTexData07,faceTexData08,faceTexData09,faceTexData10,faceTexData11,faceTexData12,faceTexData13,faceTexData14,faceTexData15,faceTexData16,faceTexData17,faceTexData18,faceTexData19,faceTexData20,faceTexData21,faceTexData22,faceTexData23,faceTexData24,faceTexData25,faceTexData26,faceTexData27,faceTexData28,faceTexData29,faceTexData30,faceTexData31,faceTexData32,faceTexData33,faceTexData34,faceTexData35,faceGeoAsymData00,faceGeoAsymData01,faceGeoAsymData02,faceGeoAsymData03,faceGeoAsymData04,faceGeoAsymData05,faceGeoAsymData06,faceGeoAsymData07,faceGeoAsymData08,faceGeoAsymData09,faceGeoAsymData10,faceGeoAsymData11,faceGeoAsymData12,faceGeoAsymData13,faceGeoAsymData14,faceGeoAsymData15,faceGeoAsymData16,faceGeoAsymData17,faceGeoAsymData18,faceGeoAsymData19,faceGeoAsymData20,faceGeoAsymData21,faceGeoAsymData22,faceGeoAsymData23,faceGeoAsymData24,faceGeoAsymData25
8039,"一時保存枠40",0,112,100,90,0,110,80,50,1,60,30,0,1,60,30,0,1,50,20,20,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,148,215,178,195,128,128,58,128,128,135,128,118,130,128,158,118,118,178,138,88,108,158,128,168,138,118,110,168,128,128,128,128,255,88,38,128,138,148,128,128,138,198,128,188,198,188,38,108,198,138,128,138,88,108,108,88,138,178,128,88,128,58,118,148,128,128,138,128,138,128,128,128,128,128,128,128,128,168,138,128,128,128,128,128,128,128,128,128,88,128,128,158,128,128,128,128,118,148,108,78,108,128,98,208,133,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8040,"一時保存枠41",0,112,100,90,0,110,80,50,1,60,30,0,1,60,30,0,1,50,20,20,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,148,215,178,195,128,128,58,128,128,135,128,118,130,128,158,118,118,178,138,88,108,158,128,168,138,118,110,168,128,128,128,128,175,88,38,128,138,148,128,128,138,198,128,188,198,188,38,108,198,138,128,138,88,108,108,88,138,178,128,88,128,58,118,148,128,128,138,128,138,128,128,128,128,128,128,128,128,168,138,128,128,128,128,128,128,128,128,128,88,128,128,158,128,128,128,128,118,148,108,78,108,128,98,208,133,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8041,"一時保存枠42",0,112,100,90,0,110,80,50,1,60,30,0,1,60,30,0,1,50,20,20,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,148,215,178,195,128,128,58,128,128,135,128,118,130,128,158,118,108,128,128,88,108,158,108,168,138,118,110,168,128,128,128,128,175,88,38,128,138,148,128,128,108,198,128,138,198,188,38,108,198,78,128,138,88,108,108,98,138,178,128,88,128,58,118,148,128,128,138,128,138,128,128,128,128,128,128,128,128,168,138,128,128,128,128,128,128,128,128,128,88,128,128,158,128,128,128,128,118,148,108,78,108,128,98,208,133,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8042,"一時保存枠43",0,112,100,90,0,110,80,50,0,60,30,0,0,60,30,0,0,50,20,20,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,98,58,128,128,135,128,118,130,128,158,128,118,168,158,108,118,128,108,128,138,118,110,168,128,128,128,128,175,88,38,128,138,148,128,128,88,138,138,188,198,188,38,108,198,138,128,138,88,108,108,88,138,178,128,88,128,58,118,148,128,128,138,128,138,128,128,128,128,128,128,128,128,148,138,128,128,128,128,128,128,128,128,128,88,108,128,138,128,128,128,128,118,148,98,78,128,128,98,208,133,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8043,"一時保存枠44",0,112,100,90,0,110,80,50,0,60,30,0,0,60,30,0,0,50,20,20,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,98,58,128,128,135,128,118,130,128,158,118,118,178,138,88,108,158,128,168,138,118,110,168,128,128,128,128,175,88,38,128,138,148,128,128,138,198,128,188,198,188,38,108,198,138,128,138,88,108,108,88,138,178,128,88,128,58,118,148,128,128,138,128,138,128,128,128,128,128,128,128,128,148,138,128,128,128,128,128,128,128,128,128,88,108,128,138,128,128,128,128,118,148,98,78,128,128,98,208,133,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8044,"一時保存枠45",0,150,135,125,4,128,103,55,1,120,90,90,1,120,90,90,7,128,103,55,1,150,145,130,6,128,103,55,0,128,128,128,1,100,100,100,181,114,255,15,128,255,215,245,215,128,38,128,128,125,128,128,188,128,128,148,158,128,128,128,128,128,128,98,255,78,128,58,128,188,128,128,218,208,18,128,118,98,128,128,138,128,178,128,178,128,128,128,118,128,128,128,0,88,128,158,88,228,78,78,88,48,178,128,128,128,108,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,218,128,128,128,128,108,128,118,58,128,128,138,168,113,235,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8045,"一時保存枠46",0,150,135,125,4,128,103,55,1,120,90,90,1,120,90,90,7,128,103,55,1,150,145,130,6,128,103,55,0,128,128,128,1,100,100,100,181,114,255,15,128,255,215,245,215,128,38,128,128,125,128,128,188,128,128,148,158,128,128,128,128,128,128,98,185,118,78,78,128,128,128,128,128,128,18,128,118,98,128,128,138,128,178,128,178,128,128,128,118,128,128,128,0,88,128,158,88,228,78,78,88,48,178,128,128,128,108,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,218,128,128,128,128,108,128,118,58,128,128,138,168,113,235,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8046,"一時保存枠47",0,140,125,110,10,128,128,128,0,80,50,40,0,80,50,40,7,50,20,20,0,128,128,128,7,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,58,128,128,138,158,128,158,98,128,58,88,128,128,128,128,128,128,128,218,148,98,98,128,128,128,128,128,128,128,128,205,138,128,128,128,128,128,128,128,128,128,128,128,128,128,128,48,158,228,68,208,188,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,148,148,128,128,128,128,128,128,128,128,128,88,128,168,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8047,"一時保存枠48",0,140,125,110,10,128,128,128,0,80,50,40,0,80,50,40,7,50,20,20,0,128,128,128,7,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,138,128,118,98,128,58,88,138,138,128,128,128,98,128,168,158,120,138,138,128,128,128,128,128,128,128,165,138,128,128,128,188,128,128,128,128,128,128,128,128,128,128,108,158,168,68,188,128,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,148,148,128,128,128,128,128,128,128,128,128,88,128,168,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8048,"一時保存枠49",0,140,125,110,10,128,128,128,0,80,50,40,0,80,50,40,7,50,20,20,0,128,128,128,7,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,138,128,158,98,128,98,88,138,138,128,128,128,98,108,168,158,120,138,138,128,128,128,128,128,128,128,165,138,128,128,98,188,128,128,128,128,128,128,128,128,128,128,108,158,168,68,188,128,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,148,148,128,128,128,128,128,128,128,128,128,88,128,168,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8049,"一時保存枠50",0,140,125,110,10,128,128,128,0,80,50,40,0,80,50,40,7,50,20,20,0,128,128,128,7,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,138,128,158,98,128,88,118,138,138,128,128,128,98,108,168,158,120,138,138,128,128,128,128,128,128,128,165,138,128,128,98,188,128,128,128,128,128,128,128,128,128,128,108,158,168,68,188,128,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,0,158,128,128,128,128,128,128,128,128,128,118,98,128,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8050,"一時保存枠51",0,140,125,110,0,128,128,128,0,80,50,40,0,80,50,40,0,50,20,20,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,138,128,158,98,128,88,118,138,138,128,128,128,98,108,168,158,120,138,138,128,128,128,128,128,128,128,165,138,128,128,98,188,128,128,128,128,128,128,128,128,128,128,108,158,168,68,188,128,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,0,158,128,128,128,128,128,128,128,128,128,118,98,128,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8051,"一時保存枠52",0,150,135,125,108,190,130,80,0,100,110,90,0,100,110,90,1,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,78,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,117,127,127,127,117,117,127,117,127,127,57,127,57,127,127,127,127,127,127,127,157,107,147,117,117,37,127,127,77,147,97,118,127,127,117,147,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,138,115,158,128,128,128,128,128,128,128,128,128,128,138,168,148,128,128,128,128,118,158,98,98,138,128,128,138,138,108,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8052,"一時保存枠53",0,150,135,125,5,190,130,80,0,100,110,90,0,100,110,90,3,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,78,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,117,127,127,127,117,117,127,117,147,127,57,127,57,127,127,127,127,157,127,127,157,107,147,117,117,37,127,127,77,147,97,118,127,147,117,127,117,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,115,158,128,128,128,128,128,128,128,128,128,128,138,168,148,128,128,128,128,118,138,98,68,128,128,128,138,138,108,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8053,"一時保存枠54",0,150,135,125,5,190,130,80,0,100,110,90,0,100,110,90,1,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,38,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,137,117,127,127,117,117,127,117,117,127,57,127,57,127,127,127,127,157,127,127,157,107,147,117,107,37,127,127,57,137,107,118,127,147,117,117,117,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,128,138,168,188,128,128,128,128,108,108,108,68,128,128,128,138,138,118,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8054,"一時保存枠55",0,150,135,125,5,190,130,80,0,100,110,90,0,100,110,90,1,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,127,157,127,127,167,127,127,137,127,127,127,127,107,127,177,117,127,127,117,117,127,117,117,127,57,127,57,127,127,127,127,157,127,127,157,107,147,117,117,37,127,127,77,147,97,118,127,147,117,127,117,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,128,138,168,188,128,128,128,128,108,108,108,68,128,128,128,138,138,118,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8055,"一時保存枠56",0,150,135,125,5,190,130,80,0,100,110,90,0,100,110,90,1,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,38,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,137,117,127,127,117,117,127,117,157,127,57,127,57,127,127,127,127,157,127,127,157,107,147,117,107,37,127,127,57,137,107,118,127,147,117,117,117,127,137,197,127,127,207,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,128,138,168,188,128,128,128,128,108,108,108,68,128,128,128,138,138,118,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8056,"一時保存枠57",0,145,130,115,10,80,50,20,0,100,110,90,0,100,110,90,7,40,40,20,0,128,128,128,7,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,48,128,128,127,127,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8057,"一時保存枠58",0,145,130,115,10,80,50,20,0,100,110,90,0,100,110,90,7,40,40,20,0,128,128,128,7,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,48,128,128,127,127,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,75,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8058,"一時保存枠59",0,145,130,115,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,48,128,128,127,127,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,75,138,128,128,128,128,128,128,128,128,128,118,108,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8059,"一時保存枠60",0,140,125,110,0,128,128,128,0,80,50,40,0,80,50,40,0,50,20,20,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,58,128,128,128,138,128,158,98,128,88,118,138,138,128,128,128,98,108,168,158,120,138,138,128,128,128,128,128,128,128,165,138,128,128,98,188,128,128,128,128,128,128,128,128,128,128,108,158,168,68,188,128,98,132,108,88,98,178,168,148,128,108,88,128,128,128,128,128,128,128,128,0,158,128,128,128,128,128,128,128,128,128,118,98,128,148,128,128,128,128,118,138,108,78,128,128,158,118,193,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8060,"一時保存枠61",0,148,128,113,2,110,80,50,0,120,90,90,0,120,90,90,0,50,40,40,1,150,145,130,7,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,128,58,128,128,135,148,138,188,128,148,148,158,178,128,128,158,128,128,128,148,138,128,118,128,118,128,128,128,118,98,128,178,98,128,108,108,138,168,128,158,178,128,128,168,128,128,128,198,158,78,88,128,118,128,128,128,108,118,168,128,128,108,128,128,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,108,88,128,128,0,198,33,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8061,"一時保存枠62",0,148,128,113,2,110,80,50,0,120,90,90,0,120,90,90,0,50,40,40,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,128,58,128,128,135,148,138,188,138,148,148,128,138,128,138,148,128,118,108,148,138,128,118,128,118,128,128,128,118,98,128,178,98,128,108,98,138,168,128,158,178,88,128,168,128,128,128,198,138,78,118,128,128,188,108,118,88,118,88,78,128,108,88,128,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,108,88,128,128,0,198,33,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8062,"一時保存枠63",0,148,128,113,2,110,80,50,0,120,90,90,0,120,90,90,0,50,40,40,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,128,58,128,128,135,148,138,138,138,148,118,138,128,128,138,98,138,108,108,148,138,128,118,128,118,128,68,128,118,98,128,178,98,128,108,68,138,168,128,158,178,88,128,168,128,128,128,138,108,78,118,128,108,148,108,98,58,118,88,78,128,108,98,138,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,108,88,128,128,0,198,33,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8063,"一時保存枠64",0,148,128,113,2,110,80,50,0,120,90,90,0,120,90,90,0,50,40,40,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,128,58,128,128,135,148,138,138,138,148,118,138,128,128,138,98,138,108,108,148,138,128,118,128,118,128,68,128,118,98,128,178,98,128,108,68,138,168,158,158,178,88,128,168,128,128,128,198,138,78,118,128,108,148,108,98,58,118,88,78,128,108,98,138,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,108,88,128,128,0,198,33,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8064,"一時保存枠65",0,148,128,113,2,110,80,50,0,120,90,90,0,120,90,90,0,50,40,40,1,150,145,130,0,110,80,50,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,128,58,128,128,135,148,138,138,138,148,118,138,128,128,138,98,138,108,108,148,138,128,118,128,118,128,68,128,118,98,128,178,98,128,108,68,138,168,158,158,178,88,128,168,128,128,128,198,138,78,118,128,108,148,108,98,58,118,88,78,128,108,98,138,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,108,88,128,128,0,198,33,245,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8065,"一時保存枠66",0,150,135,125,3,0,0,0,0,100,110,90,0,100,110,90,1,0,0,0,0,128,128,128,0,0,0,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,127,127,127,127,127,127,157,137,127,137,127,117,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,157,127,127,127,127,127,127,127,127,127,127,127,127,127,107,127,127,127,127,117,117,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,128,198,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8066,"一時保存枠67",0,150,135,125,3,0,0,0,0,100,110,90,0,100,110,90,1,0,0,0,0,128,128,128,0,0,0,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,127,127,127,127,127,127,197,117,147,107,137,97,107,127,127,127,127,127,127,127,57,127,127,127,127,197,147,127,107,167,147,107,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,127,127,117,117,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,128,198,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8067,"一時保存枠68",0,150,135,125,0,0,0,0,0,100,110,90,0,100,110,90,0,0,0,0,0,128,128,128,0,0,0,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,127,127,127,127,127,127,197,117,147,137,137,97,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,107,107,147,127,127,127,127,127,127,127,127,127,127,127,127,127,107,127,147,127,127,117,117,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,128,198,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8068,"一時保存枠69",0,150,135,125,0,0,0,0,0,100,110,90,0,100,110,90,0,0,0,0,0,128,128,128,0,0,0,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,127,127,127,127,137,107,197,127,147,127,137,107,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,107,107,147,127,127,127,127,127,147,157,127,77,147,127,137,137,97,127,147,127,127,117,117,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,128,198,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8069,"一時保存枠70",0,150,135,125,3,80,50,20,0,100,110,90,0,100,110,90,1,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,127,127,127,127,107,137,127,117,117,127,127,77,127,127,127,127,127,127,127,127,57,127,127,127,127,197,147,127,107,127,127,147,127,127,127,127,127,127,127,57,107,127,117,97,97,127,167,127,117,117,117,127,127,127,127,127,127,167,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,128,198,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8070,"一時保存枠71",0,145,130,120,3,0,0,0,0,120,90,90,0,120,90,90,1,0,0,0,1,0,0,0,0,0,0,0,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,98,88,128,128,128,128,128,108,108,138,108,148,128,128,138,118,138,108,128,118,118,128,128,138,118,128,88,128,118,98,128,178,98,128,108,68,138,138,118,158,138,118,128,158,128,128,128,168,128,108,108,128,128,118,108,98,108,118,138,78,128,108,118,108,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,108,138,78,88,128,128,128,128,128,198,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8071,"一時保存枠72",0,145,130,120,0,0,0,0,0,120,90,90,0,120,90,90,0,0,0,0,1,0,0,0,0,0,0,0,0,128,128,128,1,100,100,100,181,114,255,15,128,128,128,128,128,78,58,128,128,128,128,128,128,108,138,108,128,128,128,138,118,138,98,138,88,118,128,128,128,118,128,88,128,118,98,128,178,98,128,108,88,138,138,118,128,138,118,128,138,128,128,128,168,128,108,108,128,128,118,108,98,108,118,88,78,128,108,118,108,128,128,128,128,128,128,128,128,168,148,128,128,128,128,128,128,128,128,128,98,128,128,158,128,128,128,128,108,138,78,88,128,128,128,128,128,198,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
