ID,Description,logicId,battleGoalID,nearDist,midDist,farDist,outDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_ToFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,ear_angX,ear_angY,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge:1,enableNaviFlg_LargeSpace:1,enableNaviFlg_Ladder:1,enableNaviFlg_Hole:1,enableNaviFlg_Door:1,enableNaviFlg_InSideWall:1,enableNaviFlg_Edge_Ordinary:1,eyeDist_forDark,battleStartDist_forDark,eyeDist_forPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,target_ArriveDist,point_ArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,goalID_ToInterest,changeStateAction_ToInterest,changeStateAction_ToNormal
103001,"SPプロト　群衆B　レンガ 専守9.2m",103000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,9,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,5,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103006,"SPプロト　群衆B　レンガ　テラス専用",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103007,"SPプロト　群衆B　レンガ　視界15m版",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,75,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103010,"SPプロト　群衆B　石像",103000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103011,"SPプロト　群衆B　石像 専守9.2m",103000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,9,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,5,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103016,"SPプロト　群衆B　石像　テラス専用",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103050,"SPプロト　群衆B　レンガ",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103051,"SPプロト　群衆B　レンガ 専守9.2m",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,9,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,5,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103056,"SPプロト　群衆B　レンガ　テラス専用",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103057,"SPプロト　群衆B　レンガ　イベント移動",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103060,"SPプロト　群衆B　石像",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103061,"SPプロト　群衆B　石像 専守9.2m",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,9,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,5,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103066,"SPプロト　群衆B　石像　テラス専用",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103067,"SPプロト　群衆B　石像　イベント移動",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,75,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,6,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103070,"聖堂街_SPプロト　群衆B　レンガ",24000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,-1,0,12,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,55,60,45,75,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,1,0,1,10,6,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103071,"聖堂街_SPプロト　群衆B　レンガ",24000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,-1,0,12,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,55,60,45,75,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,1,0,1,10,6,7,6,1.0,5.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103080,"SPプロト　群衆B　レンガ 専守9.2m　ダンジョン用",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,5,0,0,90,90,9,5,10,20,150,180,9,0,0,100,50,20,25,90,180,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,1,0,1,7,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103083,"SPプロト　群衆B　石像 専守9.2m　ダンジョン用",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,5,0,0,90,90,10,5,10,20,150,180,10,0,0,100,50,30,60,90,180,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,1,0,1,7,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103400,"聖堂街B　群衆B　レンガ",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,50,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,12,7,8,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103410,"聖堂街B　群衆B　石像",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,50,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,12,7,8,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103499,"聖堂街B　群衆B　寝ている",10000,103000,0.0,0.0,0.0,0.0,5.0,0,3000,0,0,0,0,9,0,0,30,15,3,5,10,20,150,150,9,0,0,100,25,0,0,90,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,9,0,9,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103500,"聖堂街C　群衆B　レンガ",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,15,3,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103510,"聖堂街C　群衆B　石像",10000,103010,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,15,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103599,"聖堂街C　群衆B　寝ている",10000,103000,0.0,0.0,0.0,0.0,5.0,0,3000,0,0,0,0,9,0,0,30,15,3,5,10,20,150,150,9,0,0,100,25,0,0,90,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,9,0,9,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103800,"生贄街　群衆B　レンガ",103000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103900,"廃墟の寝ている群衆B_寝ている",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,0,10,6,0,75,50,6,5,10,20,150,150,0,0,0,100,25,0,0,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103909,"ダンジョンの寝ている群衆B_寝ている",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,0,10,6,0,75,50,6,5,10,20,150,150,0,0,0,100,25,0,0,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103910,"廃墟の寝ている群衆B_起きそう",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,10,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,7,0,5,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103911,"廃墟の寝ている群衆B_起きそう_24m",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,24,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,12,0,8,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103918,"ダンジョンの寝ている群衆B_起きそう",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,10,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,7,0,5,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103919,"ダンジョンの寝ている群衆B_起きそう_24m",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,24,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,12,0,8,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
103920,"廃墟の寝ている群衆B_起きている",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,6,1,75,50,6,5,10,20,150,150,15,0,0,100,25,70,75,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,10,10,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103921,"廃墟の寝ている群衆B_起きている_24m",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,24,10,6,1,75,50,6,5,10,20,150,150,24,0,0,100,25,70,75,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
103928,"ダンジョンの寝ている群衆B_起きている",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,6,1,75,50,6,5,10,20,150,150,15,0,0,100,25,70,75,90,180,0,0,0,0,0,3,3,0,0,0,1,1,1,1,0,1,0,1,10,10,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103929,"ダンジョンの寝ている群衆B_起きている_24m",10000,103900,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,24,10,6,1,75,50,6,5,10,20,150,150,24,0,0,100,25,70,75,90,180,0,0,0,0,0,3,3,0,0,0,1,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
103930,"廃墟　群衆B　レンガ",10000,103000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,8,0,0,100,25,70,90,90,180,0,0,0,0,0,1,3,0,0,0,0,1,1,1,0,1,0,1,15,4,8,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104000,"SPプロト　焼死体（素手）",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,20,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,90,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104001,"SPプロト　焼死体（素手）専守8m",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,15,10,0,0,60,50,6,5,10,20,150,150,8,0,0,100,10,70,80,90,180,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,7,5,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104002,"SPプロト　焼死体（素手）　取り憑くイベント用",10000,104001,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,30,0,0,100,0,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
104005,"SPプロト　焼死体（素手）　イベント用",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,20,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104008,"SPプロト　焼死体（素手）　走る",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104009,"SPプロト　焼死体（素手）　歩いてこない",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104010,"SPプロト　焼死体（剣）",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,20,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,90,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104011,"SPプロト　焼死体（剣）専守15m",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,15,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104012,"SPプロト　焼死体（剣）専守10m",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104018,"SPプロト　焼死体（剣）　走る",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104019,"SPプロト　焼死体（剣）　歩いてこない",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104020,"SPプロト　焼死体（斧）",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,20,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,90,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104021,"SPプロト　焼死体（斧）専守15m",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,15,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104022,"SPプロト　焼死体（斧）専守10m",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104028,"SPプロト　焼死体（斧）　走る",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104029,"SPプロト　焼死体（斧）　歩いてこない",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,10,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,6,10,4,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104030,"SPプロト　焼死体（弓）",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,90,30,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,18,10,12,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104031,"SPプロト　焼死体（弓）専守15m",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,15,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104032,"SPプロト　焼死体（弓）　忘れやすい",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,35,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,21,10,14,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104033,"SPプロト　焼死体（弓）専守15m　忘れやすい",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,15,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104034,"SPプロト　焼死体（弓）専守10m",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,50,6,5,10,20,150,150,10,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104050,"SPプロト　焼死体（素手）",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104051,"SPプロト　焼死体（素手）専守15m",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,15,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104055,"SPプロト　焼死体（素手）　イベント用",10100,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104060,"SPプロト　焼死体（剣）",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104061,"SPプロト　焼死体（剣）専守15m",10000,104010,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,15,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104070,"SPプロト　焼死体（斧）",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104071,"SPプロト　焼死体（斧）専守15m",10000,104020,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,15,0,0,100,10,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104080,"SPプロト　焼死体（弓）",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,35,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,21,10,14,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104081,"SPプロト　焼死体（弓）専守15m",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,15,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104082,"SPプロト　焼死体（弓）　忘れやすい",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,35,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,21,10,14,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104083,"SPプロト　焼死体（弓）専守15m　忘れやすい",10000,104030,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,15,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,15,9,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
104100,"廃墟　焼死体（素手）",10000,104000,2.0,4.0,10.0,60.0,5.0,0,3000,0,0,0,0,0,0,30,60,50,6,5,10,20,150,150,20,0,0,100,10,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0,0,0,1,0,10,0,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
104630,"トラップロード　邪眼_仮（焼死体弓）　",104031,104031,2.0,4.0,10.0,9999.0,5.0,0,3000,0,0,0,9999,10,0,0,9999,9999,6,5,10,20,60,10,185,0,0,100,0,70,180,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,15,18,10,12,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
