ID,Description,speffectId,categoryId,effectRank,rankMin,rankMax,disposalPrice,gemIconIdOffset,sortId:14,sortCategory:2,gemNameIdOffset,speffectId_forAtk
45318,リゲイン倍率+ cost3 rank18,45318,360300,18,0,100,540,55,7505,0,3505,-1
45319,リゲイン倍率+ cost3 rank19,45319,360300,19,0,100,570,55,7511,0,3505,-1
45320,リゲイン倍率+ cost3 rank20,45320,360300,20,0,100,600,56,7517,0,3506,-1
45401,リゲイン倍率+ cost4 rank1,45401,360400,1,0,100,40,50,7404,0,3500,-1
45402,リゲイン倍率+ cost4 rank2,45402,360400,2,0,100,80,50,7410,0,3500,-1
45403,リゲイン倍率+ cost4 rank3,45403,360400,3,0,100,120,50,7416,0,3500,-1
45404,リゲイン倍率+ cost4 rank4,45404,360400,4,0,100,160,50,7422,0,3500,-1
45405,リゲイン倍率+ cost4 rank5,45405,360400,5,0,100,200,51,7428,0,3501,-1
45406,リゲイン倍率+ cost4 rank6,45406,360400,6,0,100,240,51,7434,0,3501,-1
45407,リゲイン倍率+ cost4 rank7,45407,360400,7,0,100,280,51,7440,0,3501,-1
45408,リゲイン倍率+ cost4 rank8,45408,360400,8,0,100,320,52,7446,0,3502,-1
45409,リゲイン倍率+ cost4 rank9,45409,360400,9,0,100,360,52,7452,0,3502,-1
45410,リゲイン倍率+ cost4 rank10,45410,360400,10,0,100,400,52,7458,0,3502,-1
45411,リゲイン倍率+ cost4 rank11,45411,360400,11,0,100,440,53,7464,0,3503,-1
45412,リゲイン倍率+ cost4 rank12,45412,360400,12,0,100,480,53,7470,0,3503,-1
45413,リゲイン倍率+ cost4 rank13,45413,360400,13,0,100,520,53,7476,0,3503,-1
45414,リゲイン倍率+ cost4 rank14,45414,360400,14,0,100,560,54,7482,0,3504,-1
45415,リゲイン倍率+ cost4 rank15,45415,360400,15,0,100,600,54,7488,0,3504,-1
45416,リゲイン倍率+ cost4 rank16,45416,360400,16,0,100,640,54,7494,0,3504,-1
45417,リゲイン倍率+ cost4 rank17,45417,360400,17,0,100,680,55,7500,0,3505,-1
45418,リゲイン倍率+ cost4 rank18,45418,360400,18,0,100,720,55,7506,0,3505,-1
45419,リゲイン倍率+ cost4 rank19,45419,360400,19,0,100,760,55,7512,0,3505,-1
45420,リゲイン倍率+ cost4 rank20,45420,360400,20,0,100,800,56,7518,0,3506,-1
45501,リゲイン倍率+ cost5 rank1,45501,360500,1,0,100,50,50,7405,0,3500,-1
45502,リゲイン倍率+ cost5 rank2,45502,360500,2,0,100,100,50,7411,0,3500,-1
45503,リゲイン倍率+ cost5 rank3,45503,360500,3,0,100,150,50,7417,0,3500,-1
45504,リゲイン倍率+ cost5 rank4,45504,360500,4,0,100,200,50,7423,0,3500,-1
45505,リゲイン倍率+ cost5 rank5,45505,360500,5,0,100,250,51,7429,0,3501,-1
45506,リゲイン倍率+ cost5 rank6,45506,360500,6,0,100,300,51,7435,0,3501,-1
45507,リゲイン倍率+ cost5 rank7,45507,360500,7,0,100,350,51,7441,0,3501,-1
45508,リゲイン倍率+ cost5 rank8,45508,360500,8,0,100,400,52,7447,0,3502,-1
45509,リゲイン倍率+ cost5 rank9,45509,360500,9,0,100,450,52,7453,0,3502,-1
45510,リゲイン倍率+ cost5 rank10,45510,360500,10,0,100,500,52,7459,0,3502,-1
45511,リゲイン倍率+ cost5 rank11,45511,360500,11,0,100,550,53,7465,0,3503,-1
45512,リゲイン倍率+ cost5 rank12,45512,360500,12,0,100,600,53,7471,0,3503,-1
45513,リゲイン倍率+ cost5 rank13,45513,360500,13,0,100,650,53,7477,0,3503,-1
45514,リゲイン倍率+ cost5 rank14,45514,360500,14,0,100,700,54,7483,0,3504,-1
45515,リゲイン倍率+ cost5 rank15,45515,360500,15,0,100,750,54,7489,0,3504,-1
45516,リゲイン倍率+ cost5 rank16,45516,360500,16,0,100,800,54,7495,0,3504,-1
45517,リゲイン倍率+ cost5 rank17,45517,360500,17,0,100,850,55,7501,0,3505,-1
45518,リゲイン倍率+ cost5 rank18,45518,360500,18,0,100,900,55,7507,0,3505,-1
45519,リゲイン倍率+ cost5 rank19,45519,360500,19,0,100,950,55,7513,0,3505,-1
45520,リゲイン倍率+ cost5 rank20,45520,360500,20,0,100,1000,56,7519,0,3506,-1
45601,リゲイン倍率+ cost6 rank1,45601,360600,1,0,100,60,50,7406,0,3500,-1
45602,リゲイン倍率+ cost6 rank2,45602,360600,2,0,100,120,50,7412,0,3500,-1
45603,リゲイン倍率+ cost6 rank3,45603,360600,3,0,100,180,50,7418,0,3500,-1
45604,リゲイン倍率+ cost6 rank4,45604,360600,4,0,100,240,50,7424,0,3500,-1
45605,リゲイン倍率+ cost6 rank5,45605,360600,5,0,100,300,51,7430,0,3501,-1
45606,リゲイン倍率+ cost6 rank6,45606,360600,6,0,100,360,51,7436,0,3501,-1
45607,リゲイン倍率+ cost6 rank7,45607,360600,7,0,100,420,51,7442,0,3501,-1
45608,リゲイン倍率+ cost6 rank8,45608,360600,8,0,100,480,52,7448,0,3502,-1
45609,リゲイン倍率+ cost6 rank9,45609,360600,9,0,100,540,52,7454,0,3502,-1
45610,リゲイン倍率+ cost6 rank10,45610,360600,10,0,100,600,52,7460,0,3502,-1
45611,リゲイン倍率+ cost6 rank11,45611,360600,11,0,100,660,53,7466,0,3503,-1
45612,リゲイン倍率+ cost6 rank12,45612,360600,12,0,100,720,53,7472,0,3503,-1
45613,リゲイン倍率+ cost6 rank13,45613,360600,13,0,100,780,53,7478,0,3503,-1
45614,リゲイン倍率+ cost6 rank14,45614,360600,14,0,100,840,54,7484,0,3504,-1
45615,リゲイン倍率+ cost6 rank15,45615,360600,15,0,100,900,54,7490,0,3504,-1
45616,リゲイン倍率+ cost6 rank16,45616,360600,16,0,100,960,54,7496,0,3504,-1
45617,リゲイン倍率+ cost6 rank17,45617,360600,17,0,100,1020,55,7502,0,3505,-1
45618,リゲイン倍率+ cost6 rank18,45618,360600,18,0,100,1080,55,7508,0,3505,-1
45619,リゲイン倍率+ cost6 rank19,45619,360600,19,0,100,1140,55,7514,0,3505,-1
45620,リゲイン倍率+ cost6 rank20,45620,360600,20,0,100,1200,56,7520,0,3506,-1
46101,武器耐久度+ cost1 rank1,46101,370100,1,0,100,10,50,6601,0,3600,-1
46102,武器耐久度+ cost1 rank2,46102,370100,2,0,100,20,50,6607,0,3600,-1
46103,武器耐久度+ cost1 rank3,46103,370100,3,0,100,30,50,6613,0,3600,-1
46104,武器耐久度+ cost1 rank4,46104,370100,4,0,100,40,50,6619,0,3600,-1
46105,武器耐久度+ cost1 rank5,46105,370100,5,0,100,50,51,6625,0,3601,-1
46106,武器耐久度+ cost1 rank6,46106,370100,6,0,100,60,51,6631,0,3601,-1
46107,武器耐久度+ cost1 rank7,46107,370100,7,0,100,70,51,6637,0,3601,-1
46108,武器耐久度+ cost1 rank8,46108,370100,8,0,100,80,52,6643,0,3602,-1
46109,武器耐久度+ cost1 rank9,46109,370100,9,0,100,90,52,6649,0,3602,-1
46110,武器耐久度+ cost1 rank10,46110,370100,10,0,100,100,52,6655,0,3602,-1
46111,武器耐久度+ cost1 rank11,46111,370100,11,0,100,110,53,6661,0,3603,-1
46112,武器耐久度+ cost1 rank12,46112,370100,12,0,100,120,53,6667,0,3603,-1
46113,武器耐久度+ cost1 rank13,46113,370100,13,0,100,130,53,6673,0,3603,-1
46114,武器耐久度+ cost1 rank14,46114,370100,14,0,100,140,54,6679,0,3604,-1
46115,武器耐久度+ cost1 rank15,46115,370100,15,0,100,150,54,6685,0,3604,-1
46116,武器耐久度+ cost1 rank16,46116,370100,16,0,100,160,54,6691,0,3604,-1
46117,武器耐久度+ cost1 rank17,46117,370100,17,0,100,170,55,6697,0,3605,-1
46118,武器耐久度+ cost1 rank18,46118,370100,18,0,100,180,55,6703,0,3605,-1
46119,武器耐久度+ cost1 rank19,46119,370100,19,0,100,190,55,6709,0,3605,-1
46120,武器耐久度+ cost1 rank20,46120,370100,20,0,100,200,56,6715,0,3606,-1
46201,武器耐久度+ cost2 rank1,46201,370200,1,0,100,20,50,6602,0,3600,-1
46202,武器耐久度+ cost2 rank2,46202,370200,2,0,100,40,50,6608,0,3600,-1
46203,武器耐久度+ cost2 rank3,46203,370200,3,0,100,60,50,6614,0,3600,-1
46204,武器耐久度+ cost2 rank4,46204,370200,4,0,100,80,50,6620,0,3600,-1
46205,武器耐久度+ cost2 rank5,46205,370200,5,0,100,100,51,6626,0,3601,-1
46206,武器耐久度+ cost2 rank6,46206,370200,6,0,100,120,51,6632,0,3601,-1
46207,武器耐久度+ cost2 rank7,46207,370200,7,0,100,140,51,6638,0,3601,-1
46208,武器耐久度+ cost2 rank8,46208,370200,8,0,100,160,52,6644,0,3602,-1
46209,武器耐久度+ cost2 rank9,46209,370200,9,0,100,180,52,6650,0,3602,-1
46210,武器耐久度+ cost2 rank10,46210,370200,10,0,100,200,52,6656,0,3602,-1
46211,武器耐久度+ cost2 rank11,46211,370200,11,0,100,220,53,6662,0,3603,-1
46212,武器耐久度+ cost2 rank12,46212,370200,12,0,100,240,53,6668,0,3603,-1
46213,武器耐久度+ cost2 rank13,46213,370200,13,0,100,260,53,6674,0,3603,-1
46214,武器耐久度+ cost2 rank14,46214,370200,14,0,100,280,54,6680,0,3604,-1
46215,武器耐久度+ cost2 rank15,46215,370200,15,0,100,300,54,6686,0,3604,-1
46216,武器耐久度+ cost2 rank16,46216,370200,16,0,100,320,54,6692,0,3604,-1
46217,武器耐久度+ cost2 rank17,46217,370200,17,0,100,340,55,6698,0,3605,-1
46218,武器耐久度+ cost2 rank18,46218,370200,18,0,100,360,55,6704,0,3605,-1
46219,武器耐久度+ cost2 rank19,46219,370200,19,0,100,380,55,6710,0,3605,-1
46220,武器耐久度+ cost2 rank20,46220,370200,20,0,100,400,56,6716,0,3606,-1
46301,武器耐久度+ cost3 rank1,46301,370300,1,0,100,30,50,6603,0,3600,-1
46302,武器耐久度+ cost3 rank2,46302,370300,2,0,100,60,50,6609,0,3600,-1
46303,武器耐久度+ cost3 rank3,46303,370300,3,0,100,90,50,6615,0,3600,-1
46304,武器耐久度+ cost3 rank4,46304,370300,4,0,100,120,50,6621,0,3600,-1
46305,武器耐久度+ cost3 rank5,46305,370300,5,0,100,150,51,6627,0,3601,-1
46306,武器耐久度+ cost3 rank6,46306,370300,6,0,100,180,51,6633,0,3601,-1
46307,武器耐久度+ cost3 rank7,46307,370300,7,0,100,210,51,6639,0,3601,-1
46308,武器耐久度+ cost3 rank8,46308,370300,8,0,100,240,52,6645,0,3602,-1
46309,武器耐久度+ cost3 rank9,46309,370300,9,0,100,270,52,6651,0,3602,-1
46310,武器耐久度+ cost3 rank10,46310,370300,10,0,100,300,52,6657,0,3602,-1
46311,武器耐久度+ cost3 rank11,46311,370300,11,0,100,330,53,6663,0,3603,-1
46312,武器耐久度+ cost3 rank12,46312,370300,12,0,100,360,53,6669,0,3603,-1
46313,武器耐久度+ cost3 rank13,46313,370300,13,0,100,390,53,6675,0,3603,-1
46314,武器耐久度+ cost3 rank14,46314,370300,14,0,100,420,54,6681,0,3604,-1
46315,武器耐久度+ cost3 rank15,46315,370300,15,0,100,450,54,6687,0,3604,-1
46316,武器耐久度+ cost3 rank16,46316,370300,16,0,100,480,54,6693,0,3604,-1
46317,武器耐久度+ cost3 rank17,46317,370300,17,0,100,510,55,6699,0,3605,-1
46318,武器耐久度+ cost3 rank18,46318,370300,18,0,100,540,55,6705,0,3605,-1
46319,武器耐久度+ cost3 rank19,46319,370300,19,0,100,570,55,6711,0,3605,-1
46320,武器耐久度+ cost3 rank20,46320,370300,20,0,100,600,56,6717,0,3606,-1
46401,武器耐久度+ cost4 rank1,46401,370400,1,0,100,40,50,6604,0,3600,-1
46402,武器耐久度+ cost4 rank2,46402,370400,2,0,100,80,50,6610,0,3600,-1
46403,武器耐久度+ cost4 rank3,46403,370400,3,0,100,120,50,6616,0,3600,-1
46404,武器耐久度+ cost4 rank4,46404,370400,4,0,100,160,50,6622,0,3600,-1
46405,武器耐久度+ cost4 rank5,46405,370400,5,0,100,200,51,6628,0,3601,-1
46406,武器耐久度+ cost4 rank6,46406,370400,6,0,100,240,51,6634,0,3601,-1
46407,武器耐久度+ cost4 rank7,46407,370400,7,0,100,280,51,6640,0,3601,-1
46408,武器耐久度+ cost4 rank8,46408,370400,8,0,100,320,52,6646,0,3602,-1
46409,武器耐久度+ cost4 rank9,46409,370400,9,0,100,360,52,6652,0,3602,-1
46410,武器耐久度+ cost4 rank10,46410,370400,10,0,100,400,52,6658,0,3602,-1
46411,武器耐久度+ cost4 rank11,46411,370400,11,0,100,440,53,6664,0,3603,-1
46412,武器耐久度+ cost4 rank12,46412,370400,12,0,100,480,53,6670,0,3603,-1
46413,武器耐久度+ cost4 rank13,46413,370400,13,0,100,520,53,6676,0,3603,-1
46414,武器耐久度+ cost4 rank14,46414,370400,14,0,100,560,54,6682,0,3604,-1
46415,武器耐久度+ cost4 rank15,46415,370400,15,0,100,600,54,6688,0,3604,-1
46416,武器耐久度+ cost4 rank16,46416,370400,16,0,100,640,54,6694,0,3604,-1
46417,武器耐久度+ cost4 rank17,46417,370400,17,0,100,680,55,6700,0,3605,-1
46418,武器耐久度+ cost4 rank18,46418,370400,18,0,100,720,55,6706,0,3605,-1
46419,武器耐久度+ cost4 rank19,46419,370400,19,0,100,760,55,6712,0,3605,-1
46420,武器耐久度+ cost4 rank20,46420,370400,20,0,100,800,56,6718,0,3606,-1
46501,武器耐久度+ cost5 rank1,46501,370500,1,0,100,50,50,6605,0,3600,-1
46502,武器耐久度+ cost5 rank2,46502,370500,2,0,100,100,50,6611,0,3600,-1
46503,武器耐久度+ cost5 rank3,46503,370500,3,0,100,150,50,6617,0,3600,-1
46504,武器耐久度+ cost5 rank4,46504,370500,4,0,100,200,50,6623,0,3600,-1
46505,武器耐久度+ cost5 rank5,46505,370500,5,0,100,250,51,6629,0,3601,-1
46506,武器耐久度+ cost5 rank6,46506,370500,6,0,100,300,51,6635,0,3601,-1
46507,武器耐久度+ cost5 rank7,46507,370500,7,0,100,350,51,6641,0,3601,-1
46508,武器耐久度+ cost5 rank8,46508,370500,8,0,100,400,52,6647,0,3602,-1
46509,武器耐久度+ cost5 rank9,46509,370500,9,0,100,450,52,6653,0,3602,-1
46510,武器耐久度+ cost5 rank10,46510,370500,10,0,100,500,52,6659,0,3602,-1
46511,武器耐久度+ cost5 rank11,46511,370500,11,0,100,550,53,6665,0,3603,-1
46512,武器耐久度+ cost5 rank12,46512,370500,12,0,100,600,53,6671,0,3603,-1
46513,武器耐久度+ cost5 rank13,46513,370500,13,0,100,650,53,6677,0,3603,-1
46514,武器耐久度+ cost5 rank14,46514,370500,14,0,100,700,54,6683,0,3604,-1
46515,武器耐久度+ cost5 rank15,46515,370500,15,0,100,750,54,6689,0,3604,-1
46516,武器耐久度+ cost5 rank16,46516,370500,16,0,100,800,54,6695,0,3604,-1
46517,武器耐久度+ cost5 rank17,46517,370500,17,0,100,850,55,6701,0,3605,-1
46518,武器耐久度+ cost5 rank18,46518,370500,18,0,100,900,55,6707,0,3605,-1
46519,武器耐久度+ cost5 rank19,46519,370500,19,0,100,950,55,6713,0,3605,-1
46520,武器耐久度+ cost5 rank20,46520,370500,20,0,100,1000,56,6719,0,3606,-1
46601,武器耐久度+ cost6 rank1,46601,370600,1,0,100,60,50,6606,0,3600,-1
46602,武器耐久度+ cost6 rank2,46602,370600,2,0,100,120,50,6612,0,3600,-1
46603,武器耐久度+ cost6 rank3,46603,370600,3,0,100,180,50,6618,0,3600,-1
46604,武器耐久度+ cost6 rank4,46604,370600,4,0,100,240,50,6624,0,3600,-1
46605,武器耐久度+ cost6 rank5,46605,370600,5,0,100,300,51,6630,0,3601,-1
46606,武器耐久度+ cost6 rank6,46606,370600,6,0,100,360,51,6636,0,3601,-1
46607,武器耐久度+ cost6 rank7,46607,370600,7,0,100,420,51,6642,0,3601,-1
46608,武器耐久度+ cost6 rank8,46608,370600,8,0,100,480,52,6648,0,3602,-1
46609,武器耐久度+ cost6 rank9,46609,370600,9,0,100,540,52,6654,0,3602,-1
46610,武器耐久度+ cost6 rank10,46610,370600,10,0,100,600,52,6660,0,3602,-1
46611,武器耐久度+ cost6 rank11,46611,370600,11,0,100,660,53,6666,0,3603,-1
46612,武器耐久度+ cost6 rank12,46612,370600,12,0,100,720,53,6672,0,3603,-1
46613,武器耐久度+ cost6 rank13,46613,370600,13,0,100,780,53,6678,0,3603,-1
46614,武器耐久度+ cost6 rank14,46614,370600,14,0,100,840,54,6684,0,3604,-1
46615,武器耐久度+ cost6 rank15,46615,370600,15,0,100,900,54,6690,0,3604,-1
46616,武器耐久度+ cost6 rank16,46616,370600,16,0,100,960,54,6696,0,3604,-1
46617,武器耐久度+ cost6 rank17,46617,370600,17,0,100,1020,55,6702,0,3605,-1
46618,武器耐久度+ cost6 rank18,46618,370600,18,0,100,1080,55,6708,0,3605,-1
46619,武器耐久度+ cost6 rank19,46619,370600,19,0,100,1140,55,6714,0,3605,-1
46620,武器耐久度+ cost6 rank20,46620,370600,20,0,100,1200,56,6720,0,3606,-1
47101,武器耐久度- cost1 rank1,47101,380100,1,0,100,-10,50,6801,0,3700,-1
47102,武器耐久度- cost1 rank2,47102,380100,2,0,100,-20,50,6807,0,3700,-1
47103,武器耐久度- cost1 rank3,47103,380100,3,0,100,-30,50,6813,0,3700,-1
47104,武器耐久度- cost1 rank4,47104,380100,4,0,100,-40,50,6819,0,3700,-1
47105,武器耐久度- cost1 rank5,47105,380100,5,0,100,-50,51,6825,0,3701,-1
47106,武器耐久度- cost1 rank6,47106,380100,6,0,100,-60,51,6831,0,3701,-1
47107,武器耐久度- cost1 rank7,47107,380100,7,0,100,-70,51,6837,0,3701,-1
47108,武器耐久度- cost1 rank8,47108,380100,8,0,100,-80,52,6843,0,3702,-1
47109,武器耐久度- cost1 rank9,47109,380100,9,0,100,-90,52,6849,0,3702,-1
47110,武器耐久度- cost1 rank10,47110,380100,10,0,100,-100,52,6855,0,3702,-1
47111,武器耐久度- cost1 rank11,47111,380100,11,0,100,-110,53,6861,0,3703,-1
47112,武器耐久度- cost1 rank12,47112,380100,12,0,100,-120,53,6867,0,3703,-1
47113,武器耐久度- cost1 rank13,47113,380100,13,0,100,-130,53,6873,0,3703,-1
47114,武器耐久度- cost1 rank14,47114,380100,14,0,100,-140,54,6879,0,3704,-1
47115,武器耐久度- cost1 rank15,47115,380100,15,0,100,-150,54,6885,0,3704,-1
47116,武器耐久度- cost1 rank16,47116,380100,16,0,100,-160,54,6891,0,3704,-1
47117,武器耐久度- cost1 rank17,47117,380100,17,0,100,-170,55,6897,0,3705,-1
47118,武器耐久度- cost1 rank18,47118,380100,18,0,100,-180,55,6903,0,3705,-1
47119,武器耐久度- cost1 rank19,47119,380100,19,0,100,-190,55,6909,0,3705,-1
47120,武器耐久度- cost1 rank20,47120,380100,20,0,100,-200,56,6915,0,3706,-1
47201,武器耐久度- cost2 rank1,47201,380200,1,0,100,-20,50,6802,0,3700,-1
47202,武器耐久度- cost2 rank2,47202,380200,2,0,100,-40,50,6808,0,3700,-1
47203,武器耐久度- cost2 rank3,47203,380200,3,0,100,-60,50,6814,0,3700,-1
47204,武器耐久度- cost2 rank4,47204,380200,4,0,100,-80,50,6820,0,3700,-1
47205,武器耐久度- cost2 rank5,47205,380200,5,0,100,-100,51,6826,0,3701,-1
47206,武器耐久度- cost2 rank6,47206,380200,6,0,100,-120,51,6832,0,3701,-1
47207,武器耐久度- cost2 rank7,47207,380200,7,0,100,-140,51,6838,0,3701,-1
47208,武器耐久度- cost2 rank8,47208,380200,8,0,100,-160,52,6844,0,3702,-1
47209,武器耐久度- cost2 rank9,47209,380200,9,0,100,-180,52,6850,0,3702,-1
47210,武器耐久度- cost2 rank10,47210,380200,10,0,100,-200,52,6856,0,3702,-1
47211,武器耐久度- cost2 rank11,47211,380200,11,0,100,-220,53,6862,0,3703,-1
47212,武器耐久度- cost2 rank12,47212,380200,12,0,100,-240,53,6868,0,3703,-1
47213,武器耐久度- cost2 rank13,47213,380200,13,0,100,-260,53,6874,0,3703,-1
47214,武器耐久度- cost2 rank14,47214,380200,14,0,100,-280,54,6880,0,3704,-1
47215,武器耐久度- cost2 rank15,47215,380200,15,0,100,-300,54,6886,0,3704,-1
47216,武器耐久度- cost2 rank16,47216,380200,16,0,100,-320,54,6892,0,3704,-1
47217,武器耐久度- cost2 rank17,47217,380200,17,0,100,-340,55,6898,0,3705,-1
47218,武器耐久度- cost2 rank18,47218,380200,18,0,100,-360,55,6904,0,3705,-1
47219,武器耐久度- cost2 rank19,47219,380200,19,0,100,-380,55,6910,0,3705,-1
47220,武器耐久度- cost2 rank20,47220,380200,20,0,100,-400,56,6916,0,3706,-1
47301,武器耐久度- cost3 rank1,47301,380300,1,0,100,-30,50,6803,0,3700,-1
47302,武器耐久度- cost3 rank2,47302,380300,2,0,100,-60,50,6809,0,3700,-1
47303,武器耐久度- cost3 rank3,47303,380300,3,0,100,-90,50,6815,0,3700,-1
47304,武器耐久度- cost3 rank4,47304,380300,4,0,100,-120,50,6821,0,3700,-1
47305,武器耐久度- cost3 rank5,47305,380300,5,0,100,-150,51,6827,0,3701,-1
47306,武器耐久度- cost3 rank6,47306,380300,6,0,100,-180,51,6833,0,3701,-1
47307,武器耐久度- cost3 rank7,47307,380300,7,0,100,-210,51,6839,0,3701,-1
47308,武器耐久度- cost3 rank8,47308,380300,8,0,100,-240,52,6845,0,3702,-1
47309,武器耐久度- cost3 rank9,47309,380300,9,0,100,-270,52,6851,0,3702,-1
47310,武器耐久度- cost3 rank10,47310,380300,10,0,100,-300,52,6857,0,3702,-1
47311,武器耐久度- cost3 rank11,47311,380300,11,0,100,-330,53,6863,0,3703,-1
47312,武器耐久度- cost3 rank12,47312,380300,12,0,100,-360,53,6869,0,3703,-1
47313,武器耐久度- cost3 rank13,47313,380300,13,0,100,-390,53,6875,0,3703,-1
47314,武器耐久度- cost3 rank14,47314,380300,14,0,100,-420,54,6881,0,3704,-1
47315,武器耐久度- cost3 rank15,47315,380300,15,0,100,-450,54,6887,0,3704,-1
47316,武器耐久度- cost3 rank16,47316,380300,16,0,100,-480,54,6893,0,3704,-1
47317,武器耐久度- cost3 rank17,47317,380300,17,0,100,-510,55,6899,0,3705,-1
47318,武器耐久度- cost3 rank18,47318,380300,18,0,100,-540,55,6905,0,3705,-1
47319,武器耐久度- cost3 rank19,47319,380300,19,0,100,-570,55,6911,0,3705,-1
47320,武器耐久度- cost3 rank20,47320,380300,20,0,100,-600,56,6917,0,3706,-1
47401,武器耐久度- cost4 rank1,47401,380400,1,0,100,-40,50,6804,0,3700,-1
47402,武器耐久度- cost4 rank2,47402,380400,2,0,100,-80,50,6810,0,3700,-1
47403,武器耐久度- cost4 rank3,47403,380400,3,0,100,-120,50,6816,0,3700,-1
47404,武器耐久度- cost4 rank4,47404,380400,4,0,100,-160,50,6822,0,3700,-1
47405,武器耐久度- cost4 rank5,47405,380400,5,0,100,-200,51,6828,0,3701,-1
47406,武器耐久度- cost4 rank6,47406,380400,6,0,100,-240,51,6834,0,3701,-1
47407,武器耐久度- cost4 rank7,47407,380400,7,0,100,-280,51,6840,0,3701,-1
47408,武器耐久度- cost4 rank8,47408,380400,8,0,100,-320,52,6846,0,3702,-1
47409,武器耐久度- cost4 rank9,47409,380400,9,0,100,-360,52,6852,0,3702,-1
47410,武器耐久度- cost4 rank10,47410,380400,10,0,100,-400,52,6858,0,3702,-1
47411,武器耐久度- cost4 rank11,47411,380400,11,0,100,-440,53,6864,0,3703,-1
47412,武器耐久度- cost4 rank12,47412,380400,12,0,100,-480,53,6870,0,3703,-1
47413,武器耐久度- cost4 rank13,47413,380400,13,0,100,-520,53,6876,0,3703,-1
47414,武器耐久度- cost4 rank14,47414,380400,14,0,100,-560,54,6882,0,3704,-1
47415,武器耐久度- cost4 rank15,47415,380400,15,0,100,-600,54,6888,0,3704,-1
47416,武器耐久度- cost4 rank16,47416,380400,16,0,100,-640,54,6894,0,3704,-1
47417,武器耐久度- cost4 rank17,47417,380400,17,0,100,-680,55,6900,0,3705,-1
47418,武器耐久度- cost4 rank18,47418,380400,18,0,100,-720,55,6906,0,3705,-1
47419,武器耐久度- cost4 rank19,47419,380400,19,0,100,-760,55,6912,0,3705,-1
47420,武器耐久度- cost4 rank20,47420,380400,20,0,100,-800,56,6918,0,3706,-1
47501,武器耐久度- cost5 rank1,47501,380500,1,0,100,-50,50,6805,0,3700,-1
47502,武器耐久度- cost5 rank2,47502,380500,2,0,100,-100,50,6811,0,3700,-1
47503,武器耐久度- cost5 rank3,47503,380500,3,0,100,-150,50,6817,0,3700,-1
47504,武器耐久度- cost5 rank4,47504,380500,4,0,100,-200,50,6823,0,3700,-1
47505,武器耐久度- cost5 rank5,47505,380500,5,0,100,-250,51,6829,0,3701,-1
47506,武器耐久度- cost5 rank6,47506,380500,6,0,100,-300,51,6835,0,3701,-1
47507,武器耐久度- cost5 rank7,47507,380500,7,0,100,-350,51,6841,0,3701,-1
47508,武器耐久度- cost5 rank8,47508,380500,8,0,100,-400,52,6847,0,3702,-1
47509,武器耐久度- cost5 rank9,47509,380500,9,0,100,-450,52,6853,0,3702,-1
