ID,Description,isUnique:1,gemNameIdOffset,disableSlotRateModify:1,slotTypeRateA,slotTypeRateB,slotTypeRateC,slotTypeRateD,slotTypeRateE,slotTypeRateF,gemRankDoping,gemeffectGenParamType_0,gemeffectGenParam_0,manifestRate_0,negativizeRate_0,gemeffectGenParamType_1,gemeffectGenParam_1,manifestRate_1,negativizeRate_1,gemeffectGenParamType_2,gemeffectGenParam_2,manifestRate_2,negativizeRate_2,gemeffectGenParamType_3,gemeffectGenParam_3,manifestRate_3,negativizeRate_3,gemeffectGenParamType_4,gemeffectGenParam_4,manifestRate_4,negativizeRate_4,gemeffectGenParamType_5,gemeffectGenParam_5,manifestRate_5,negativizeRate_5,equipableSegmentBody:1,equipableSegmentWeapon:1,unremovable:1,isGuestDrop:1
53800,血舐め,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2013,100.0,0.0,3,2001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
53905,アイコレクター【特殊敵】,0,0,1,1.0,1.0,100.0,1.0,-1.0,1.0,0,4,13,100.0,0.0,4,1,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
54005,ダンジョン人（墓掘り）【強化敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,11,100.0,0.0,4,2,100.0,0.0,4,1,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
60000,【ランダム敵】毒化,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,281400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
60100,【ランダム敵】ドレイン,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,13,100.0,0.0,2,360200,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
60200,【ランダム敵】誘導弾,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,141400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
60300,【ランダム敵】回復持ち,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,13,100.0,0.0,2,340200,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
60400,【ランダム敵】炎エンチャント,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,151400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80110,ランダム宝箱　トゥメル1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,80200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80120,ランダム宝箱　トゥメル2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,80300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80140,ランダム宝箱　トゥメル4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,111300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80141,ランダム宝箱　トゥメル4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,121300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80210,ランダム宝箱　僻墓1F,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,2,40200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80220,ランダム宝箱　僻墓2F-3F,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,2,40300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80240,ランダム宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,201300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80241,ランダム宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,211300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80242,ランダム宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,221300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80310,ランダム宝箱　ローラン1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,60200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80311,ランダム宝箱　ローラン1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,70200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80320,ランダム宝箱　ローラン2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,60300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80321,ランダム宝箱　ローラン2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,70300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80340,ランダム宝箱　ローラン4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,341300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80410,ランダム宝箱　イズ1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,50200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80420,ランダム宝箱　イズ2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,50300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
80440,ランダム宝箱　イズ4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,181300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81110,終端宝箱　トゥメル1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,80200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81120,終端宝箱　トゥメル2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,80300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81140,終端宝箱　トゥメル4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,111300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81141,終端宝箱　トゥメル4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,121300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81210,終端宝箱　僻墓1F,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,1,2,40200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81220,終端宝箱　僻墓2F-3F,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,1,2,40300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81240,終端宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,201300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81241,終端宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,211300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81242,終端宝箱　僻墓4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,221300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81310,終端宝箱　ローラン1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,60200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81311,終端宝箱　ローラン1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,70200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81320,終端宝箱　ローラン2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,60300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81321,終端宝箱　ローラン2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,70300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81340,終端宝箱　ローラン4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,341300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81410,終端宝箱　イズ1F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,50200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81420,終端宝箱　イズ2F-3F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,50300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
81440,終端宝箱　イズ4F,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,181300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90000,狂気の悪霊 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90001,狂気の悪霊 【僻墓系】,0,0,0,5.0,100.0,5.0,10.0,-1.0,1.0,0,3,3015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90002,狂気の悪霊 【ローラン系】,0,0,0,5.0,5.0,100.0,10.0,-1.0,1.0,0,3,4015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90003,狂気の悪霊 【イズ系】,0,0,0,5.0,100.0,5.0,10.0,-1.0,1.0,0,3,5015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90010,ほおずき,0,0,0,5.0,5.0,5.0,10.0,-1.0,100.0,0,3,1015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90020,異形ビースト 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90030,異形ビースト・赤目 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90040,異形ビースト・雌 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90050,群衆女 【僻墓系】,0,0,0,5.0,100.0,5.0,10.0,-1.0,1.0,0,3,3012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90060,蛇玉（子）・小 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,281100,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90070,蛇玉（子） 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,281200,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90080,蛇沼からの使者 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,2,280100,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90090,月からの使者 【イズ系】,0,0,0,5.0,100.0,5.0,10.0,-1.0,1.0,0,3,5013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90100,銀の獣の眷属 【ローラン系】,0,0,0,5.0,5.0,100.0,10.0,-1.0,1.0,0,3,4013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90110,血舐め 【トゥメル系】,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90120,ミミック 【トゥメル系】 獣特効,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,7,2,241300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90121,ミミック 【トゥメル系】 月特効,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,7,2,261300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90130,牢番A 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,291200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90140,牢番B 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,291300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90150,処刑人 【トゥメル系】,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90200,猟犬,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1013,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90210,異形ビースト,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90215,異形ビースト（雌）,0,0,0,0.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90220,さまよう狂気(小),0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90225,さまよう狂気(中),0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1014,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90230,血に渇いた獣 銃系ランダム,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,2,3,2013,100.0,0.0,3,2001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90240,アイコレクター,0,0,0,1.0,1.0,100.0,1.0,-1.0,1.0,0,3,1013,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90250,ほおずき,0,0,0,5.0,5.0,5.0,10.0,-1.0,100.0,0,3,1015,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90260,闇堕ちハンター,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1013,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90261,闇堕ちハンター・スナイパー 銃系ランダム,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2014,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90270,処刑人（悪夢）・斧 神秘アップ,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,141400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90280,処刑人（悪夢）・グレネード 炎アップ,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,151400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90290,時計塔患者A・毒手 遅効毒追加,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,281300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90291,時計塔患者A・輸血台 銃系ランダム,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,2012,100.0,0.0,3,2002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90292,時計塔患者A・四足,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1012,100.0,0.0,3,1001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90293,時計塔患者A・魔法使い 神秘加算,0,0,0,5.0,100.0,5.0,10.0,-1.0,1.0,0,2,50200,100.0,0.0,3,5001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90300,魚人B・雷 雷アップ,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,161400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90305,魚人B・怨霊 神秘アップ,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,2,141300,100.0,0.0,3,5001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90310,魚人大,0,0,0,100.0,5.0,5.0,10.0,-1.0,1.0,0,3,1014,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90320,血舐め 銃系ランダム,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2013,100.0,0.0,3,2001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90330,魚人A・包丁,0,0,0,5.0,5.0,100.0,10.0,-1.0,1.0,0,3,1013,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90340,ヤドカリ・殻あり HP最大時物理アップ,0,0,0,5.0,5.0,100.0,10.0,-1.0,1.0,0,2,391300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
90341,ヤドカリ・殻なし HP瀕死時物理アップ,0,0,0,5.0,5.0,100.0,10.0,-1.0,1.0,0,2,401300,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
100001,取得ソウル量+ Lv1,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1100000,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100002,取得ソウル量+ Lv2,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1100001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100003,取得ソウル量+ Lv3,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1100002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100100,取得ソウル量-,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2,1000001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100201,アイテムドロップ率 Lv1,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1102000,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100202,アイテムドロップ率 Lv2,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1102001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100203,アイテムドロップ率 Lv3,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1102002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100301,最大HP Lv1,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1103000,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100302,最大HP Lv2,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1103001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100303,最大HP Lv3,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1103002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100401,最大スタミナ Lv1,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1105000,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100402,最大スタミナ Lv2,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1105001,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
100403,最大スタミナ Lv3,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1105002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
