ID,Description,wepParamId,gemSlotType_0,gemGenId_0,gemSlotType_1,gemGenId_1,gemSlotType_2,gemGenId_2,gemSlotType_3,gemGenId_3,gemSlotType_4,gemGenId_4,equipableGemSegmentMask,reserveGemSlotNo_0,reserveGemSlotNo_1,reserveGemSlotNo_2
31010000,"丸鋸チェーンソー",31010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010100,"丸鋸チェーンソー＋１",31010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010200,"丸鋸チェーンソー＋２",31010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010300,"丸鋸チェーンソー＋３",31010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010400,"丸鋸チェーンソー＋４",31010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010500,"丸鋸チェーンソー＋５",31010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010600,"丸鋸チェーンソー＋６",31010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010700,"丸鋸チェーンソー＋７",31010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010800,"丸鋸チェーンソー＋８",31010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
31010900,"丸鋸チェーンソー＋９",31010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
31011000,"丸鋸チェーンソー＋１０",31011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
31020000,"丸鋸チェーンソー",31020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020100,"丸鋸チェーンソー＋１",31020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020200,"丸鋸チェーンソー＋２",31020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020300,"丸鋸チェーンソー＋３",31020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020400,"丸鋸チェーンソー＋４",31020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020500,"丸鋸チェーンソー＋５",31020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020600,"丸鋸チェーンソー＋６",31020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020700,"丸鋸チェーンソー＋７",31020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020800,"丸鋸チェーンソー＋８",31020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
31020900,"丸鋸チェーンソー＋９",31020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
31021000,"丸鋸チェーンソー＋１０",31021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
31090000,"徘徊丸鋸チェンソー",31090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
31099000,"【イベント用】丸鋸チェンソー",31099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000000,"変形弓",32000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000100,"変形弓＋１",32000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000200,"変形弓＋２",32000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000300,"変形弓＋３",32000300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000400,"変形弓＋４",32000400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000500,"変形弓＋５",32000500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000600,"変形弓＋６",32000600,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000700,"変形弓＋７",32000700,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000800,"変形弓＋８",32000800,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
32000900,"変形弓＋９",32000900,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
32001000,"変形弓＋１０",32001000,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
32010000,"変形弓",32010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010100,"変形弓＋１",32010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010200,"変形弓＋２",32010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010300,"変形弓＋３",32010300,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010400,"変形弓＋４",32010400,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010500,"変形弓＋５",32010500,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010600,"変形弓＋６",32010600,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010700,"変形弓＋７",32010700,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010800,"変形弓＋８",32010800,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
32010900,"変形弓＋９",32010900,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
32011000,"変形弓＋１０",32011000,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
32020000,"変形弓",32020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020100,"変形弓＋１",32020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020200,"変形弓＋２",32020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020300,"変形弓＋３",32020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020400,"変形弓＋４",32020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020500,"変形弓＋５",32020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020600,"変形弓＋６",32020600,1,-1,2,-1,8,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020700,"変形弓＋７",32020700,1,-1,2,-1,8,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020800,"変形弓＋８",32020800,1,-1,2,-1,8,-1,2147483904,-1,2147483904,-1,1,1,2,4
32020900,"変形弓＋９",32020900,1,-1,2,-1,8,-1,2147483904,-1,2147483904,-1,1,1,2,4
32021000,"変形弓＋１０",32021000,1,-1,2,-1,8,-1,2147483904,-1,2147483904,-1,1,1,2,4
32090000,"徘徊変形弓",32090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
32099000,"【イベント用】変形弓",32099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000000,"ガトリング",33000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000100,"ガトリング＋１",33000100,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000200,"ガトリング＋２",33000200,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000300,"ガトリング＋３",33000300,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000400,"ガトリング＋４",33000400,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000500,"ガトリング＋５",33000500,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000600,"ガトリング＋６",33000600,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000700,"ガトリング＋７",33000700,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000800,"ガトリング＋８",33000800,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33000900,"ガトリング＋９",33000900,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33001000,"ガトリング＋１０",33001000,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
33090000,"徘徊ガトリング",33090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
33099000,"【イベント用】ガトリング",33099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000000,"ナックル",34000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000100,"ナックル＋１",34000100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000200,"ナックル＋２",34000200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000300,"ナックル＋３",34000300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000400,"ナックル＋４",34000400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000500,"ナックル＋５",34000500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000600,"ナックル＋６",34000600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000700,"ナックル＋７",34000700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000800,"ナックル＋８",34000800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34000900,"ナックル＋９",34000900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34001000,"ナックル＋１０",34001000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34090000,"徘徊ナックル",34090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
34099000,"【イベント用】ナックル",34099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000000,"グレネードランチャ",35000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000100,"グレネードランチャ＋１",35000100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000200,"グレネードランチャ＋２",35000200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000300,"グレネードランチャ＋３",35000300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000400,"グレネードランチャ＋４",35000400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000500,"グレネードランチャ＋５",35000500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000600,"グレネードランチャ＋６",35000600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000700,"グレネードランチャ＋７",35000700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000800,"グレネードランチャ＋８",35000800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35000900,"グレネードランチャ＋９",35000900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35001000,"グレネードランチャ＋１０",35001000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35090000,"徘徊グレネードランチャ",35090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
35099000,"【イベント用】グレネードランチャ",35099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000000,"貫通銃",36000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000100,"貫通銃＋１",36000100,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000200,"貫通銃＋２",36000200,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000300,"貫通銃＋３",36000300,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000400,"貫通銃＋４",36000400,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000500,"貫通銃＋５",36000500,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000600,"貫通銃＋６",36000600,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000700,"貫通銃＋７",36000700,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000800,"貫通銃＋８",36000800,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36000900,"貫通銃＋９",36000900,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36001000,"貫通銃＋１０",36001000,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
36090000,"徘徊貫通銃",36090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
36099000,"【イベント用】貫通銃",36099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
38000000,"なめくじ",38000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000100,"なめくじ＋１",38000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000200,"なめくじ＋２",38000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000300,"なめくじ＋３",38000300,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000400,"なめくじ＋４",38000400,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000500,"なめくじ＋５",38000500,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000600,"なめくじ＋６",38000600,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000700,"なめくじ＋７",38000700,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000800,"なめくじ＋８",38000800,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
38000900,"なめくじ＋９",38000900,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
38001000,"なめくじ＋１０",38001000,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
38010000,"なめくじ",38010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010100,"なめくじ＋１",38010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010200,"なめくじ＋２",38010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010300,"なめくじ＋３",38010300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010400,"なめくじ＋４",38010400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010500,"なめくじ＋５",38010500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010600,"なめくじ＋６",38010600,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010700,"なめくじ＋７",38010700,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010800,"なめくじ＋８",38010800,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
38010900,"なめくじ＋９",38010900,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
38011000,"なめくじ＋１０",38011000,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
38020000,"なめくじ",38020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020100,"なめくじ＋１",38020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020200,"なめくじ＋２",38020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020300,"なめくじ＋３",38020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020400,"なめくじ＋４",38020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020500,"なめくじ＋５",38020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020600,"なめくじ＋６",38020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020700,"なめくじ＋７",38020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020800,"なめくじ＋８",38020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
38020900,"なめくじ＋９",38020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
38021000,"なめくじ＋１０",38021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
38090000,"徘徊なめくじ",38090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
