ID,Description,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,levelSyncCorrectId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,compTrophySedId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable:1,leftHandEquipable:1,bothHandEquipable:1,arrowSlotEquipable:1,boltSlotEquipable:1,enableGuard:1,enableParry:1,enableMagic:1,enableSorcery:1,enableMiracle:1,enableVowMagic:1,isNormalAttackType:1,isBlowAttackType:1,isSlashAttackType:1,isThrustAttackType:1,isEnhance:1,isLuckCorrect:1,isCustom:1,disableBaseChangeReset:1,disableRepair:1,isDarkHand:1,simpleModelForDlc:1,lanternWep:1,isVersusGhostWep:1,baseChangeCategory:6,isDragonSlayer:1,isDeposit:1,disableMultiDropShare:1,invisibleOnRemo:1,isAttributeWep:1,isEnchantLeftHand:1,isGuestDrop:1,therianthropeGuardResist,PhysAtkMenuDispType,wepmotionHangType,dmypolyId_Slot0RightHang,dmypolyId_Slot0RightFormA,dmypolyId_Slot0RightFormB,dmypolyId_Slot0LeftHang,dmypolyId_Slot0LeftFormA,dmypolyId_Slot0LeftFormB,dmypolyId_Slot1RightHang,dmypolyId_Slot1RightFormA,dmypolyId_Slot1RightFormB,dmypolyId_Slot1LeftHang,dmypolyId_Slot1LeftFormA,dmypolyId_Slot1LeftFormB,dmypolyId_Slot2RightHang,dmypolyId_Slot2RightFormA,dmypolyId_Slot2RightFormB,dmypolyId_Slot2LeftHang,dmypolyId_Slot2LeftFormA,dmypolyId_Slot2LeftFormB,dmypolyId_Slot3RightHang,dmypolyId_Slot3RightFormA,dmypolyId_Slot3RightFormB,dmypolyId_Slot3LeftHang,dmypolyId_Slot3LeftFormA,dmypolyId_Slot3LeftFormB,wepRegainHp,bulletConsumeNum,repositoryCategory
8010200,"剣大槌＋２",800,45202,8090000,6.0,0.0,640,260,900,68.0,21.0,0.0,48.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,200,8010100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,125,0,0,0,144,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,1
8010300,"剣大槌＋３",800,45203,8090000,6.0,0.0,760,300,900,72.0,22.0,0.0,51.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,300,8010200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,135,0,0,0,151,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,1
8010400,"剣大槌＋４",800,45204,8090000,6.0,0.0,880,360,900,76.0,23.0,0.0,54.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,400,8010300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,145,0,0,0,158,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,-1,1
8010500,"剣大槌＋５",800,45205,8090000,6.0,0.0,1000,400,900,80.0,24.0,0.0,57.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,500,8010400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,155,0,0,0,165,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,1
8010600,"剣大槌＋６",800,45206,8090000,6.0,0.0,1120,440,900,84.0,25.0,0.0,59.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,600,8010500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,165,0,0,0,172,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,1
8010700,"剣大槌＋７",800,45207,8090000,6.0,0.0,1240,500,900,88.0,26.0,0.0,62.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,700,8010600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,175,0,0,0,179,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,-1,1
8010800,"剣大槌＋８",800,45208,8090000,6.0,0.0,1360,540,900,92.0,27.0,0.0,65.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,800,8010700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,185,0,0,0,186,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,-1,1
8010900,"剣大槌＋９",800,45209,8090000,6.0,0.0,1480,600,900,96.0,28.0,0.0,68.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,900,8010800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,195,0,0,0,193,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,1
8011000,"剣大槌＋１０",800,45210,8090000,6.0,0.0,1600,640,900,100.0,29.0,0.0,70.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,1000,8010900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,210,0,0,0,200,37,0,0,20,0,5,7,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,1
8020000,"剣大槌",800,45300,8090000,6.0,0.0,400,160,900,60.0,19.0,0.0,43.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,0,8020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,105,0,0,0,130,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,1
8020100,"剣大槌＋１",800,45301,8090000,6.0,0.0,520,200,900,64.0,20.0,0.0,46.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,100,8020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,115,0,0,0,137,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,-1,1
8020200,"剣大槌＋２",800,45302,8090000,6.0,0.0,640,260,900,68.0,21.0,0.0,48.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,200,8020100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,125,0,0,0,144,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,1
8020300,"剣大槌＋３",800,45303,8090000,6.0,0.0,760,300,900,72.0,22.0,0.0,51.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,300,8020200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,135,0,0,0,151,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,1
8020400,"剣大槌＋４",800,45304,8090000,6.0,0.0,880,360,900,76.0,23.0,0.0,54.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,400,8020300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,145,0,0,0,158,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,-1,1
8020500,"剣大槌＋５",800,45305,8090000,6.0,0.0,1000,400,900,80.0,24.0,0.0,57.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,500,8020400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,155,0,0,0,165,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,1
8020600,"剣大槌＋６",800,45306,8090000,6.0,0.0,1120,440,900,84.0,25.0,0.0,59.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,600,8020500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,165,0,0,0,172,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,1
8020700,"剣大槌＋７",800,45307,8090000,6.0,0.0,1240,500,900,88.0,26.0,0.0,62.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,700,8020600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,175,0,0,0,179,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,-1,1
8020800,"剣大槌＋８",800,45308,8090000,6.0,0.0,1360,540,900,92.0,27.0,0.0,65.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,800,8020700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,185,0,0,0,186,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,-1,1
8020900,"剣大槌＋９",800,45309,8090000,6.0,0.0,1480,600,900,96.0,28.0,0.0,68.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,900,8020800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,195,0,0,0,193,37,0,0,20,0,5,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,1
8021000,"剣大槌＋１０",800,45310,8090000,6.0,0.0,1600,640,900,100.0,29.0,0.0,70.0,55.0,30.0,40.0,30.0,-1,-1,-1,6050,-1,-1,1000,8020900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1031,1009,250,250,1,10,210,0,0,0,200,37,0,0,20,0,5,7,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,16,10,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,1
8090000,"徘徊剣大槌",800,-1,8090000,0.0,0.0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,-1,-1,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,12,48,2,0,50,50,0,1,0,0,22,0,0,0,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,400,300,-1,-1,-1,-1,416,416,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,15
8100000,"剣大剣",810,50100,8190000,6.0,0.0,400,160,14000,50.0,40.0,0.0,49.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,0,8100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,100,0,0,0,100,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,1
8100100,"剣大剣＋１",810,50101,8190000,6.0,0.0,520,200,14000,53.0,44.0,0.0,53.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,100,8100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,110,0,0,0,105,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,1
8100200,"剣大剣＋２",810,50102,8190000,6.0,0.0,640,260,14000,56.0,48.0,0.0,57.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,200,8100100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,120,0,0,0,110,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,1
8100300,"剣大剣＋３",810,50103,8190000,6.0,0.0,760,300,14000,59.0,52.0,0.0,61.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,300,8100200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,130,0,0,0,115,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,1
8100400,"剣大剣＋４",810,50104,8190000,6.0,0.0,880,360,14000,62.0,56.0,0.0,64.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,400,8100300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,140,0,0,0,120,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,1
8100500,"剣大剣＋５",810,50105,8190000,6.0,0.0,1000,400,14000,65.0,60.0,0.0,68.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,500,8100400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,150,0,0,0,125,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,-1,1
8100600,"剣大剣＋６",810,50106,8190000,6.0,0.0,1120,440,14000,68.0,64.0,0.0,72.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,600,8100500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,160,0,0,0,130,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,1
8100700,"剣大剣＋７",810,50107,8190000,6.0,0.0,1240,500,14000,71.0,68.0,0.0,76.0,55.0,30.0,40.0,30.0,-1,-1,-1,-1,-1,-1,700,8100600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.5,1.0,130,-1,-1,1030,1010,250,250,1,10,170,0,0,0,135,35,0,0,20,0,5,-1,0,-1,7,0,12,34,2,0,50,50,0,1,0,0,22,16,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,-1,1
